Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,month,day,Total_power_use
0.748,0.062,238.24,3.2,0,0,0,10,26,0
0.606,0.1,240.16,2.4,0,0,0,3,1,0
3.038,0.352,239.11,12.8,0,0,18,12,9,18
0.858,0.368,238.43,4.0,0,0,9,6,25,9
0.34,0.106,240.5,1.4,0,0,0,11,9,0
1.898,0.082,241.28,7.8,1,0,18,12,13,19
0.314,0.112,239.91,1.4,0,0,0,4,20,0
0.322,0.094,242.19,1.4,0,0,0,10,16,0
0.228,0.0,240.76,1.0,0,0,0,3,13,0
0.238,0.13,242.23,1.0,0,0,1,6,17,1
0.23,0.0,242.57,1.0,0,0,0,4,18,0
0.374,0.13,248.1,1.6,0,0,1,3,10,1
1.92,0.142,242.39,8.0,0,0,17,1,8,17
1.484,0.168,243.22,6.0,0,1,19,3,15,20
1.904,0.098,240.81,8.0,0,0,18,2,10,18
3.31,0.07,241.65,13.6,0,1,18,12,27,19
0.406,0.21,242.01,1.8,0,0,0,11,12,0
0.866,0.156,242.96,3.8,0,0,0,1,19,0
0.302,0.118,240.96,1.4,0,2,0,7,3,2
1.336,0.0,240.44,5.4,0,0,18,7,5,18
0.488,0.318,242.55,2.4,0,1,0,8,27,1
0.886,0.214,236.37,3.8,0,0,1,9,13,1
0.348,0.124,243.11,1.4,0,0,1,5,3,1
0.216,0.0,240.18,0.8,0,0,0,1,24,0
0.42,0.108,240.5,1.8,0,0,0,3,9,0
1.292,0.0,241.2,5.2,0,0,18,2,27,18
0.326,0.0,243.23,1.4,2,0,0,10,13,2
0.362,0.228,240.26,1.8,0,0,1,5,21,1
0.108,0.0,240.93,0.4,0,0,0,8,17,0
1.236,0.074,236.54,5.2,0,0,17,10,4,17
0.318,0.0,241.88,1.2,0,0,0,3,16,0
1.43,0.056,245.01,5.8,0,0,18,2,3,18
0.28,0.0,243.62,1.2,0,0,0,11,26,0
0.412,0.214,239.39,1.8,0,0,1,5,5,1
0.192,0.0,242.41,1.0,0,0,0,6,29,0
0.334,0.078,235.72,1.4,0,0,0,5,6,0
0.43,0.384,242.43,2.4,0,1,1,7,4,2
0.246,0.046,243.13,1.0,0,0,0,1,6,0
0.36,0.09,241.67,1.8,0,1,0,4,23,1
0.214,0.1,235.07,1.0,0,0,0,7,20,0
1.41,0.084,240.89,5.8,0,0,18,3,13,18
0.296,0.084,244.5,1.2,0,0,0,1,7,0
0.378,0.0,242.16,1.6,0,0,1,7,9,1
1.534,0.054,234.75,6.4,0,0,0,1,8,0
0.738,0.186,242.98,3.2,0,0,0,2,13,0
0.23,0.124,241.44,1.0,0,0,1,9,25,1
0.708,0.298,243.55,3.2,0,2,1,8,31,3
0.396,0.148,244.25,1.8,0,0,0,4,19,0
3.464,0.362,240.42,14.6,1,37,0,12,14,38
0.354,0.194,243.03,1.6,0,2,0,9,10,2
0.166,0.0,240.35,0.8,0,0,1,7,11,1
0.252,0.05,241.03,1.0,0,0,1,10,23,1
0.18,0.154,241.51,0.8,0,0,0,8,15,0
2.082,0.0,243.66,9.4,0,28,0,3,5,28
0.324,0.098,245.11,1.4,0,1,1,10,22,2
0.316,0.064,236.06,1.4,0,1,0,5,29,1
1.432,0.09,244.45,5.8,0,1,19,3,10,20
0.302,0.238,240.11,1.6,0,1,1,9,8,2
0.398,0.116,243.83,1.8,0,0,0,4,5,0
1.11,0.046,240.38,4.8,0,0,0,3,12,0
0.312,0.056,245.05,1.2,0,0,0,2,22,0
1.342,0.074,238.34,5.6,0,0,18,6,5,18
0.384,0.224,238.12,1.8,0,1,0,4,13,1
1.71,0.188,239.7,7.2,1,1,0,12,11,2
0.358,0.0,241.53,1.4,0,0,1,2,17,1
1.522,0.22,242.25,6.2,0,0,18,12,14,18
2.954,0.076,235.1,13.2,1,21,17,2,12,39
1.356,0.0,239.04,5.6,0,0,17,2,20,17
1.448,0.326,242.53,6.0,0,1,18,7,14,19
0.316,0.104,242.37,1.4,0,0,0,3,7,0
0.412,0.046,242.07,1.8,0,0,1,9,5,1
1.092,0.338,243.62,4.6,0,0,12,5,9,12
0.798,0.098,242.46,3.4,0,0,1,4,12,1
0.32,0.238,239.6,1.6,0,2,0,6,23,2
0.222,0.094,239.9,1.0,0,0,0,8,20,0
3.772,0.0,234.57,16.0,36,0,1,5,25,37
0.596,0.182,244.54,2.6,0,0,0,1,27,0
1.45,0.0,239.29,6.0,0,0,17,12,6,17
1.736,0.222,240.9,7.2,0,0,19,11,5,19
1.528,0.266,243.36,6.4,0,2,19,12,31,21
0.342,0.064,244.45,1.4,0,0,0,1,8,0
1.26,0.292,247.71,5.2,0,0,0,12,30,0
4.1,0.194,237.25,17.4,1,25,18,5,18,44
0.258,0.0,244.11,1.0,0,0,1,4,11,1
1.628,0.238,239.94,6.8,1,1,18,7,1,20
0.308,0.06,243.4,1.2,0,0,0,2,22,0
1.508,0.046,244.12,6.2,1,0,19,1,17,20
1.32,0.0,242.78,5.4,0,0,19,10,6,19
1.302,0.0,238.76,5.4,2,0,19,9,12,21
0.296,0.072,241.15,1.2,0,0,1,10,31,1
0.252,0.0,234.49,1.0,0,0,0,5,19,0
1.682,0.228,238.71,7.0,0,1,1,3,28,2
3.998,0.406,237.56,16.8,2,39,18,8,27,59
1.666,0.104,246.59,6.6,0,0,20,3,7,20
1.76,0.064,237.21,7.4,0,0,17,12,26,17
1.366,0.0,240.86,5.6,0,0,18,2,12,18
0.318,0.108,241.21,1.4,0,0,0,11,9,0
0.87,0.198,240.95,3.8,0,0,4,3,15,4
0.608,0.088,241.53,2.4,0,0,0,10,12,0
0.244,0.108,239.85,1.0,0,1,0,7,18,1
1.846,0.052,240.55,8.2,0,0,18,2,10,18
1.454,0.09,245.55,5.8,0,0,19,2,25,19
0.214,0.048,234.28,1.0,0,0,0,4,30,0
2.744,0.0,240.36,11.4,38,0,0,2,19,38
3.26,0.186,238.22,13.6,0,0,18,9,15,18
1.436,0.0,245.69,5.8,0,0,19,4,2,19
0.302,0.158,244.83,1.4,0,1,0,1,8,1
0.418,0.212,243.55,1.8,0,1,0,4,17,1
0.314,0.0,241.53,1.2,0,0,0,11,24,0
0.216,0.12,241.98,1.0,0,1,0,8,23,1
0.572,0.188,242.07,2.8,0,0,5,8,3,5
0.486,0.088,235.9,2.0,0,0,0,8,1,0
0.262,0.154,243.97,1.2,0,0,0,6,28,0
0.618,0.1,239.85,2.6,0,2,0,6,15,2
0.204,0.098,243.02,1.0,0,0,0,7,14,0
0.214,0.0,239.17,0.8,0,0,0,4,14,0
1.464,0.182,240.24,6.0,0,0,0,11,29,0
3.642,0.442,237.13,15.4,0,1,17,3,31,18
0.216,0.0,244.19,0.8,0,0,0,4,3,0
0.438,0.222,243.66,2.0,0,2,1,4,1,3
0.196,0.0,241.0,0.8,0,0,1,6,12,1
0.362,0.13,247.94,1.6,0,2,1,12,15,3
0.338,0.0,239.09,1.6,0,0,0,11,20,0
0.312,0.232,244.48,1.6,0,0,0,7,9,0
1.852,0.0,237.83,7.8,1,0,18,10,3,19
1.376,0.0,240.27,5.6,0,0,19,4,24,19
0.296,0.196,234.64,1.4,0,0,0,7,21,0
1.302,0.068,240.38,5.4,0,0,18,6,6,18
0.424,0.048,239.39,1.8,0,3,0,2,3,3
0.112,0.0,236.76,0.6,0,0,0,5,10,0
1.67,0.172,243.13,6.8,0,1,19,8,29,20
0.45,0.098,238.61,1.8,0,0,1,4,15,1
1.384,0.0,244.26,5.6,0,0,19,2,9,19
0.264,0.0,247.43,1.0,0,0,1,12,18,1
3.934,0.356,238.64,16.4,0,38,18,4,1,56
0.64,0.134,242.22,2.6,0,2,1,5,1,3
0.232,0.114,240.11,1.0,0,0,0,9,10,0
0.656,0.116,242.57,2.6,0,1,1,3,16,2
0.376,0.17,236.8,1.6,0,2,0,10,10,2
0.276,0.056,241.22,1.2,0,0,0,2,15,0
2.566,0.914,237.68,11.8,2,6,18,4,15,26
0.152,0.126,242.24,0.8,0,0,0,8,8,0
0.324,0.094,243.5,1.4,0,0,1,5,3,1
0.206,0.0,243.98,0.8,0,0,0,11,1,0
0.564,0.166,242.37,2.4,0,0,1,4,20,1
0.36,0.106,241.74,1.6,0,0,0,10,12,0
0.864,0.088,241.47,3.6,0,0,1,7,23,1
0.634,0.144,247.75,2.6,0,0,0,12,25,0
0.654,0.072,239.54,2.8,0,0,1,9,29,1
0.18,0.106,239.86,0.8,0,0,0,8,16,0
0.294,0.12,240.67,1.4,0,0,0,9,5,0
3.728,0.214,238.9,15.6,0,0,17,1,31,17
1.394,0.088,241.06,5.8,0,0,18,4,10,18
0.35,0.084,245.35,1.4,0,0,1,2,11,1
0.786,0.0,237.73,3.2,0,0,1,3,1,1
0.596,0.204,239.97,2.8,0,1,1,11,4,2
3.592,0.198,232.93,15.4,1,0,17,10,24,18
0.63,0.216,241.22,2.8,0,1,1,5,23,2
0.408,0.218,241.89,2.0,0,0,0,4,9,0
0.16,0.0,243.72,0.6,0,0,1,7,14,1
1.154,0.0,235.43,4.8,0,0,17,8,11,17
2.014,0.352,239.49,8.6,0,2,13,7,3,15
3.2,0.17,238.55,13.4,0,1,18,2,8,19
0.29,0.062,243.63,1.2,0,2,0,11,26,2
0.964,0.37,239.34,4.2,0,2,1,7,4,3
0.392,0.204,241.76,1.8,0,2,0,10,1,2
1.408,0.0,240.51,5.8,1,0,19,1,27,20
0.28,0.21,235.77,1.4,0,2,0,5,3,2
1.856,0.222,241.31,7.6,0,2,19,10,5,21
1.366,0.05,238.94,5.6,0,1,19,9,3,20
0.34,0.266,241.35,1.8,0,2,0,9,20,2
0.268,0.0,242.74,1.2,0,0,0,11,8,0
3.52,0.082,234.74,15.0,1,37,17,10,1,55
1.384,0.068,239.61,5.8,0,0,18,4,9,18
0.296,0.066,241.11,1.2,0,0,1,11,28,1
1.322,0.052,238.99,5.4,0,0,19,6,23,19
1.414,0.094,233.27,6.2,0,0,17,8,7,17
5.672,0.118,234.71,24.2,37,36,0,3,15,73
1.372,0.0,235.41,5.8,0,0,18,5,27,18
0.256,0.134,241.61,1.2,0,0,1,9,21,1
0.198,0.0,238.57,1.0,0,0,0,9,5,0
1.37,0.072,241.12,5.6,0,0,18,12,2,18
0.35,0.112,240.76,1.4,0,0,1,5,2,1
0.306,0.066,242.38,1.2,0,0,0,2,18,0
0.462,0.118,236.65,2.0,0,0,0,5,18,0
0.236,0.0,250.81,1.0,0,0,0,1,12,0
0.316,0.096,242.27,1.4,0,1,0,8,26,1
0.16,0.0,243.57,0.6,0,0,1,5,24,1
1.38,0.0,243.98,5.6,0,0,19,4,15,19
0.34,0.096,242.82,1.4,0,0,0,4,27,0
0.46,0.206,243.49,2.0,0,0,1,4,1,1
0.596,0.114,240.38,2.4,0,2,0,3,1,2
0.22,0.084,235.98,1.0,0,0,0,7,24,0
2.354,0.166,232.74,10.0,0,0,17,1,5,17
0.294,0.07,243.31,1.2,0,0,0,11,20,0
1.186,0.232,245.42,5.2,0,0,0,1,26,0
1.304,0.224,236.37,5.8,0,0,1,11,2,1
0.52,0.0,245.5,2.0,0,0,0,3,4,0
0.318,0.12,241.99,1.4,0,0,0,3,3,0
0.276,0.0,246.92,1.2,0,0,0,3,10,0
1.266,0.0,237.27,5.2,0,1,18,3,4,19
1.824,0.0,242.41,8.0,0,0,1,5,20,1
1.348,0.058,240.92,5.6,0,0,18,2,13,18
0.368,0.116,244.44,1.6,0,0,0,5,10,0
2.964,0.046,242.87,12.4,0,0,18,12,27,18
0.294,0.214,243.65,1.4,0,1,1,7,18,2
0.24,0.0,242.02,1.0,0,0,0,3,29,0
0.08,0.0,241.39,0.2,0,0,0,8,11,0
0.25,0.25,239.44,1.4,0,0,1,8,28,1
0.308,0.06,242.69,1.2,0,0,0,2,20,0
1.102,0.51,241.95,5.0,0,2,13,8,3,15
2.55,0.22,239.27,10.8,0,34,0,3,10,34
2.388,0.0,241.02,9.8,0,0,18,12,27,18
0.196,0.132,240.3,1.0,0,0,0,8,17,0
0.322,0.11,243.5,1.4,0,2,0,4,9,2
0.156,0.0,241.98,0.6,0,0,1,8,14,1
1.418,0.048,243.44,5.8,0,0,18,1,28,18
0.292,0.236,243.07,1.4,0,1,0,9,8,1
5.008,0.122,233.64,21.4,36,0,17,9,14,53
0.382,0.0,245.73,1.8,0,0,0,3,4,0
0.154,0.0,240.97,0.6,0,0,1,7,16,1
0.33,0.136,243.91,1.4,0,0,0,3,1,0
0.314,0.066,236.53,1.4,0,0,0,10,26,0
0.224,0.094,241.86,1.0,0,0,0,8,21,0
2.282,0.088,242.37,9.4,0,1,18,12,28,19
1.648,0.322,237.19,7.0,0,1,18,7,30,19
0.102,0.0,241.74,0.4,0,0,0,6,14,0
2.056,0.224,235.92,8.8,0,2,17,2,18,19
0.334,0.086,243.0,1.4,0,0,0,10,24,0
2.586,0.188,239.61,10.8,0,0,0,12,4,0
0.334,0.092,243.67,1.4,0,1,0,10,18,1
0.38,0.14,242.82,1.8,0,1,0,3,30,1
0.24,0.0,243.49,1.0,0,0,1,5,29,1
0.466,0.156,240.21,2.4,0,0,4,6,17,4
0.33,0.132,243.32,1.4,0,0,0,5,22,0
1.946,0.118,239.29,8.0,0,0,18,5,3,18
2.44,0.122,243.79,10.0,0,0,19,5,12,19
0.078,0.0,236.98,0.2,0,0,1,8,12,1
1.318,0.0,239.18,5.4,0,0,18,2,18,18
1.206,0.246,241.36,5.2,0,1,1,5,20,2
0.41,0.224,245.51,1.8,0,2,1,1,16,3
0.332,0.238,240.69,1.6,0,1,0,8,1,1
0.308,0.096,245.76,1.2,0,0,0,1,15,0
0.348,0.064,243.16,1.4,0,0,0,11,11,0
0.412,0.072,244.54,1.8,0,0,0,1,29,0
1.412,0.244,239.28,6.0,1,1,18,8,30,20
0.468,0.176,245.01,2.0,0,0,1,1,17,1
1.334,0.114,241.27,5.6,0,0,18,7,6,18
0.304,0.212,242.03,1.4,0,1,1,8,21,2
2.378,0.0,239.61,9.8,0,0,0,1,23,0
0.444,0.052,240.17,2.0,0,1,0,6,10,1
2.194,0.266,232.22,9.4,0,0,27,5,29,27
0.224,0.0,244.78,1.0,0,0,0,2,7,0
0.312,0.09,243.72,1.2,0,2,0,11,27,2
0.286,0.078,240.29,1.2,0,0,0,2,26,0
1.31,0.054,239.1,5.4,0,2,18,9,22,20
1.722,0.51,237.89,7.4,0,1,18,8,23,19
0.34,0.228,241.02,1.6,0,0,1,9,2,1
2.318,0.25,238.56,9.8,0,0,18,1,16,18
1.492,0.2,241.06,6.2,0,0,18,7,2,18
0.318,0.0,241.45,1.4,0,0,0,10,7,0
1.444,0.354,240.04,6.2,0,1,19,7,21,20
1.308,0.06,239.47,5.4,0,0,19,2,25,19
0.322,0.0,242.24,1.2,0,0,1,10,6,1
0.152,0.0,234.43,0.6,0,0,0,5,12,0
1.56,0.052,234.33,6.6,0,0,17,5,25,17
2.036,0.256,243.09,8.6,0,0,18,1,31,18
0.638,0.196,245.31,2.8,0,1,0,4,12,1
1.432,0.076,239.02,6.0,0,0,17,10,10,17
2.25,0.0,241.18,9.2,0,0,18,1,20,18
0.226,0.106,239.59,1.0,0,0,0,4,25,0
0.48,0.306,241.76,2.4,0,1,0,5,21,1
0.328,0.274,243.9,1.6,0,1,1,7,26,2
0.302,0.058,239.89,1.2,0,0,0,9,9,0
0.344,0.274,234.84,1.8,0,2,0,9,5,2
0.252,0.2,241.77,1.2,0,1,0,9,24,1
0.438,0.0,244.74,1.8,0,0,1,12,4,1
1.286,0.06,238.14,5.4,0,0,18,6,15,18
0.414,0.234,242.97,1.8,0,0,1,5,21,1
0.322,0.0,239.48,1.4,0,0,0,2,21,0
0.68,0.07,241.8,2.8,0,1,1,5,7,2
0.266,0.0,240.74,1.2,0,0,0,4,3,0
1.736,0.0,241.43,7.2,0,0,18,7,13,18
0.388,0.218,244.63,1.8,0,2,1,6,30,3
2.07,0.0,242.74,8.6,0,0,18,3,11,18
0.192,0.114,244.45,0.8,0,0,0,6,20,0
2.362,0.0,241.75,9.6,0,0,19,1,29,19
0.994,0.284,241.63,4.2,0,0,12,9,22,12
1.476,0.25,244.46,6.0,0,1,0,12,29,1
1.32,0.216,242.29,5.4,0,1,1,7,6,2
1.286,0.048,238.19,5.4,0,0,18,10,14,18
1.056,0.284,237.58,4.6,0,1,1,10,1,2
1.252,0.0,239.48,5.2,0,0,18,6,20,18
1.448,0.086,238.6,6.0,0,1,17,4,5,18
0.378,0.164,243.53,1.8,0,1,0,3,17,1
1.416,0.096,240.75,5.8,0,0,18,2,24,18
0.414,0.254,244.02,2.0,0,1,1,4,23,2
1.318,0.0,237.81,5.4,0,0,17,11,20,17
0.29,0.192,234.39,1.4,0,0,0,7,19,0
1.298,0.0,240.97,5.4,0,0,18,1,22,18
2.012,0.396,239.55,8.4,0,0,0,9,1,0
0.326,0.102,242.65,1.4,0,0,0,3,12,0
0.464,0.176,230.85,2.0,0,0,1,5,27,1
0.566,0.198,244.31,2.4,0,1,1,6,28,2
3.046,0.152,235.47,13.0,0,0,8,3,25,8
1.214,0.0,239.2,5.2,0,0,0,2,8,0
2.614,0.226,239.9,10.8,0,0,0,12,31,0
3.838,0.4,234.45,16.4,0,39,18,5,2,57
1.428,0.082,243.22,5.8,0,0,19,2,11,19
0.386,0.248,241.92,1.8,0,1,0,4,14,1
0.49,0.332,241.7,2.4,0,1,0,5,9,1
1.284,0.118,237.11,5.4,0,0,18,5,19,18
2.136,0.186,242.37,8.8,0,0,1,1,11,1
1.43,0.078,242.71,5.8,0,2,19,7,14,21
1.466,0.228,240.96,6.0,0,1,18,3,29,19
0.748,0.068,237.86,3.0,0,1,0,3,16,1
0.338,0.16,234.18,1.6,0,1,0,4,30,1
2.436,0.262,241.06,10.2,0,1,17,3,6,18
1.636,0.07,238.38,6.8,0,0,17,1,14,17
0.928,0.23,239.81,4.0,0,0,12,7,15,12
1.252,0.0,238.74,5.2,0,0,17,11,1,17
0.276,0.0,245.44,1.2,0,0,0,12,19,0
1.936,0.05,238.72,8.0,0,0,17,11,19,17
0.394,0.206,241.87,1.8,0,1,1,5,1,2
0.462,0.106,243.2,1.8,0,0,1,11,12,1
2.226,0.244,239.6,9.4,1,0,19,3,14,20
0.342,0.078,241.83,1.6,0,0,0,9,30,0
0.266,0.0,246.03,1.0,0,0,1,4,20,1
0.886,0.054,239.78,3.8,0,1,0,5,14,1
1.584,0.0,239.16,6.6,0,2,18,2,23,20
0.932,0.0,242.1,3.8,0,0,0,12,10,0
0.312,0.17,236.08,1.4,0,1,0,6,7,1
0.298,0.062,244.95,1.2,0,0,0,11,26,0
0.306,0.078,241.59,1.2,0,0,0,10,28,0
0.736,0.106,239.62,3.0,0,0,0,6,13,0
2.564,0.114,240.9,10.6,0,0,17,12,30,17
0.984,0.224,242.59,4.0,0,2,0,6,16,2
1.93,0.238,241.24,8.0,0,1,1,4,6,2
0.25,0.0,243.64,1.0,0,0,1,1,12,1
1.384,0.228,240.04,5.8,0,1,19,8,2,20
0.212,0.0,242.07,0.8,0,0,0,2,23,0
1.418,0.108,238.7,6.0,0,2,18,12,19,20
0.292,0.176,235.9,1.6,0,0,0,7,22,0
0.792,0.224,241.84,3.4,0,0,0,8,22,0
2.006,0.258,238.52,8.6,0,1,7,9,4,8
0.226,0.0,242.41,1.0,0,0,0,11,16,0
1.602,0.266,245.09,6.6,0,0,19,1,17,19
0.184,0.158,243.34,1.0,0,0,1,8,15,1
1.392,0.062,241.55,5.8,0,0,18,1,22,18
0.14,0.048,241.35,0.6,0,0,1,9,19,1
1.8,0.116,245.04,7.4,0,0,18,3,30,18
0.274,0.088,240.76,1.2,0,0,1,6,24,1
1.29,0.052,231.06,5.6,0,0,16,5,24,16
2.47,0.048,235.96,10.6,0,33,0,5,9,33
2.5,0.214,241.12,10.4,0,0,0,1,21,0
0.152,0.0,238.84,0.6,0,0,0,8,1,0
3.102,0.446,241.31,13.0,0,34,0,8,27,34
0.422,0.084,242.25,1.8,0,0,0,3,24,0
0.314,0.112,241.8,1.4,0,0,0,10,17,0
3.148,0.422,244.07,13.0,1,39,0,2,7,40
0.136,0.0,243.55,0.6,0,0,0,9,7,0
1.442,0.27,232.71,6.2,0,2,17,5,29,19
1.572,0.13,235.41,6.6,1,0,0,5,10,1
0.316,0.106,239.7,1.4,0,1,0,5,22,1
0.08,0.0,239.03,0.2,0,0,0,8,10,0
2.736,0.26,236.09,11.6,0,2,18,9,2,20
0.478,0.348,241.52,2.4,0,2,0,4,11,2
0.47,0.164,241.11,2.2,0,2,1,9,5,3
1.326,0.0,241.64,5.4,0,0,18,5,2,18
0.208,0.098,238.13,1.0,0,0,0,9,17,0
0.296,0.162,240.48,1.6,0,0,0,5,21,0
0.4,0.124,245.47,2.0,0,0,2,2,13,2
2.482,0.312,239.87,10.4,0,2,19,1,30,21
0.446,0.136,241.77,1.8,0,0,1,4,14,1
0.212,0.0,240.4,0.8,0,0,0,4,5,0
3.168,0.054,240.04,13.2,1,0,18,1,5,19
0.374,0.112,238.99,1.6,2,0,1,7,5,3
1.432,0.058,240.97,5.8,0,0,19,4,10,19
0.108,0.0,239.67,0.4,0,0,0,8,22,0
1.342,0.056,240.12,5.6,0,0,18,4,2,18
1.43,0.24,237.31,6.0,0,0,17,10,16,17
0.268,0.0,241.42,1.2,0,0,0,3,24,0
0.436,0.324,238.89,2.2,0,2,0,9,9,2
0.366,0.134,242.08,1.6,0,0,1,5,23,1
1.32,0.046,239.04,5.4,0,0,17,3,29,17
1.37,0.0,234.57,5.8,0,0,17,5,29,17
0.186,0.0,241.13,1.0,0,0,1,8,4,1
0.22,0.0,239.84,1.0,0,0,0,3,2,0
1.542,0.0,240.24,6.4,0,0,18,2,22,18
0.894,0.378,237.31,4.0,0,2,1,7,23,3
0.194,0.092,240.0,0.8,0,0,0,9,11,0
1.99,0.208,242.4,8.4,0,0,18,3,12,18
0.248,0.122,240.27,1.2,0,0,1,7,22,1
0.408,0.208,240.09,1.8,0,0,0,4,26,0
1.39,0.182,242.68,5.6,0,0,0,1,24,0
0.986,0.322,242.52,4.2,1,2,12,6,3,15
2.512,0.228,238.04,10.6,0,17,18,1,30,35
0.392,0.11,242.26,1.6,0,0,0,2,5,0
0.36,0.078,241.18,1.6,0,0,1,10,6,1
0.536,0.27,236.31,2.6,0,0,0,8,13,0
0.506,0.104,239.61,2.4,0,0,1,5,29,1
0.132,0.0,235.22,0.6,0,0,0,7,26,0
0.122,0.0,240.12,0.6,0,0,0,9,9,0
1.348,0.122,241.59,5.6,0,0,18,7,19,18
0.214,0.096,238.01,1.0,0,2,0,6,24,2
0.214,0.0,241.63,1.0,0,0,1,8,27,1
0.238,0.0,244.92,1.0,0,0,1,4,11,1
3.278,0.084,230.36,14.2,1,0,17,2,14,18
0.302,0.0,244.47,1.2,0,0,0,3,29,0
2.272,0.0,236.58,9.6,0,0,17,1,23,17
0.254,0.048,239.92,1.2,0,0,0,11,4,0
0.252,0.118,243.44,1.2,0,0,1,7,21,1
1.582,0.286,241.03,6.6,0,1,18,10,11,19
0.322,0.204,243.45,1.6,0,0,0,9,17,0
1.4,0.0,241.57,5.8,0,0,18,4,27,18
0.238,0.064,237.99,1.0,0,0,0,5,7,0
0.112,0.0,241.7,0.4,0,0,0,8,25,0
0.306,0.096,248.9,1.2,0,1,0,1,15,1
1.256,0.084,238.99,5.2,0,0,18,7,12,18
1.026,0.228,242.58,4.4,0,1,0,12,14,1
0.286,0.132,241.09,1.4,0,0,0,9,23,0
0.402,0.076,243.39,1.8,0,1,0,1,28,1
2.82,0.386,237.79,11.8,37,2,0,5,21,39
0.558,0.364,232.53,2.8,0,1,0,6,4,1
0.208,0.142,240.98,1.0,0,0,0,8,20,0
0.142,0.0,242.8,0.6,0,1,0,7,11,1
0.83,0.0,244.14,3.6,0,0,4,4,18,4
0.346,0.12,240.95,1.4,0,0,0,5,6,0
1.818,0.076,241.34,7.4,0,2,19,10,8,21
0.26,0.086,237.7,1.2,0,0,1,6,30,1
1.37,0.052,241.07,5.6,0,0,18,4,1,18
2.736,0.116,241.23,11.4,0,0,18,1,9,18
0.322,0.23,239.51,1.6,0,1,1,7,28,2
2.05,0.0,242.35,8.4,0,0,18,2,24,18
0.258,0.0,242.35,1.0,0,0,0,3,9,0
1.48,0.05,241.41,6.0,0,0,18,1,26,18
0.308,0.13,244.8,1.4,0,0,0,12,22,0
0.654,0.184,243.02,2.8,0,0,0,11,14,0
0.156,0.0,241.24,0.6,0,0,1,8,14,1
0.34,0.08,242.81,1.4,0,1,1,10,25,2
1.584,0.27,238.53,6.6,0,0,18,9,19,18
4.44,0.0,238.25,18.6,0,36,18,2,23,54
0.244,0.064,241.4,1.0,0,0,1,10,3,1
0.344,0.124,242.8,1.4,0,0,0,10,28,0
0.944,0.072,241.55,4.0,0,0,1,7,14,1
1.416,0.06,241.95,5.8,0,0,18,4,2,18
1.446,0.196,239.17,6.0,0,2,18,6,24,20
0.406,0.246,244.93,1.8,0,2,0,11,1,2
0.692,0.162,240.31,3.0,0,0,1,9,6,1
1.54,0.08,238.18,6.4,1,0,18,4,12,19
0.35,0.116,245.68,1.4,0,1,1,5,15,2
0.398,0.098,235.42,2.0,0,2,0,5,11,2
0.31,0.0,242.43,1.4,0,0,0,3,31,0
2.394,0.11,239.25,10.0,0,0,17,11,6,17
1.362,0.0,245.14,5.6,0,0,1,1,5,1
1.872,0.118,241.33,7.8,0,0,18,4,29,18
0.486,0.12,246.44,2.2,0,1,0,12,5,1
1.75,0.05,244.04,7.2,0,0,19,1,29,19
2.396,0.0,246.67,9.6,0,0,0,12,26,0
0.252,0.056,245.14,1.2,0,0,0,1,7,0
0.608,0.416,244.15,3.0,0,0,0,3,28,0
0.23,0.0,239.59,1.0,0,0,1,5,8,1
0.634,0.0,242.9,2.6,0,0,0,2,21,0
0.19,0.0,243.0,0.8,0,0,1,9,16,1
0.404,0.216,243.7,1.8,1,1,0,4,30,2
0.328,0.304,241.16,1.8,0,1,0,6,25,1
2.482,0.094,243.12,10.2,0,0,19,12,27,19
0.312,0.176,240.3,1.4,0,1,0,7,10,1
1.586,0.072,240.8,6.6,0,0,18,4,17,18
0.398,0.112,241.12,1.6,0,0,0,5,24,0
1.38,0.07,243.67,5.6,0,0,19,8,31,19
4.434,0.058,239.19,18.4,38,1,0,11,21,39
0.22,0.048,248.03,0.8,0,0,0,1,12,0
1.3,0.0,240.74,5.4,0,0,17,11,12,17
0.412,0.0,240.62,1.6,0,0,0,3,17,0
0.334,0.096,240.36,1.4,0,0,0,4,14,0
0.468,0.114,239.9,2.4,0,0,0,4,22,0
0.21,0.052,244.24,0.8,0,0,0,12,25,0
0.446,0.248,240.72,2.0,0,1,0,4,16,1
0.338,0.09,244.28,1.4,0,0,1,1,20,1
0.256,0.048,241.12,1.2,0,0,0,1,16,0
0.112,0.0,241.36,0.4,0,0,0,8,30,0
1.182,0.0,238.93,4.8,0,0,1,11,10,1
1.818,0.246,239.83,7.6,0,3,18,7,13,21
2.566,0.33,237.77,10.8,0,2,0,3,31,2
0.428,0.056,238.23,2.2,0,0,0,11,1,0
0.256,0.124,241.55,1.2,0,0,1,8,2,1
0.192,0.0,243.99,0.8,0,0,0,8,28,0
1.634,0.28,238.24,6.8,0,1,18,10,11,19
1.468,0.172,241.86,6.0,0,2,19,4,23,21
0.336,0.128,243.59,1.4,0,0,1,1,8,1
0.496,0.09,244.56,2.0,0,0,0,3,27,0
0.234,0.136,242.17,1.0,0,0,1,8,2,1
0.296,0.238,242.62,1.6,0,0,0,6,21,0
0.446,0.0,240.22,2.2,0,0,7,6,18,7
0.398,0.2,243.74,1.8,0,0,0,1,14,0
2.782,0.164,236.38,11.8,38,0,0,6,10,38
